ALGORITHM,ELEMENT ARRAY TYPE,ARRAY ORDER,START TIME,END TIME,ELAPSED TIME
PassPerItem,int,sorted,153252723242575,153252983117202,259874627
UntilNoChange,int,sorted,153252983180923,153252983200962,20039
WhileNeeded,int,sorted,153252983224848,153252983264019,39171
PassPerItem,int,sorted,153252983582086,153253245098822,261516736
UntilNoChange,int,sorted,153253245177358,153253245236798,59440
WhileNeeded,int,sorted,153253245261148,153253245322490,61342
PassPerItem,int,sorted,153253245614875,153253505632744,260017869
UntilNoChange,int,sorted,153253505703717,153253505722977,19260
WhileNeeded,int,sorted,153253505950476,153253505991998,41522
PassPerItem,int,sorted,153253506328409,153253766475423,260147014
UntilNoChange,int,sorted,153253766552012,153253766571866,19854
WhileNeeded,int,sorted,153253766616265,153253766641896,25631
PassPerItem,int,sorted,153253767028037,153254028023388,260995351
UntilNoChange,int,sorted,153254028105966,153254028125626,19660
WhileNeeded,int,sorted,153254028285248,153254028328460,43212
PassPerItem,int,sorted,153254028686636,153254288988480,260301844
UntilNoChange,int,sorted,153254289069907,153254289095885,25978
WhileNeeded,int,sorted,153254289118281,153254289142208,23927
PassPerItem,int,sorted,153254289480692,153254549515978,260035286
UntilNoChange,int,sorted,153254549579937,153254549599976,20039
WhileNeeded,int,sorted,153254549625050,153254549642270,17220
PassPerItem,int,sorted,153254549874346,153254810900271,261025925
UntilNoChange,int,sorted,153254810957273,153254810977028,19755
WhileNeeded,int,sorted,153254811003477,153254811020271,16794
PassPerItem,int,sorted,153254811322706,153255072932391,261609685
UntilNoChange,int,sorted,153255073010205,153255073029898,19693
WhileNeeded,int,sorted,153255073051588,153255073083897,32309
PassPerItem,int,sorted,153255073362548,153255333420264,260057716
UntilNoChange,int,sorted,153255333486342,153255333505337,18995
WhileNeeded,int,sorted,153255333525746,153255333542691,16945
PassPerItem,int,sorted,153255333814199,153255594295789,260481590
UntilNoChange,int,sorted,153255594368752,153255594389862,21110
WhileNeeded,int,sorted,153255594412179,153255594449926,37747
PassPerItem,int,sorted,153255594753617,153255855027862,260274245
UntilNoChange,int,sorted,153255855080667,153255855099445,18778
WhileNeeded,int,sorted,153255855118613,153255855135274,16661
PassPerItem,int,sorted,153255855387303,153256118692035,263304732
UntilNoChange,int,sorted,153256118778888,153256118802944,24056
WhileNeeded,int,sorted,153256118828413,153256118858417,30004
PassPerItem,int,sorted,153256119096521,153256382380179,263283658
UntilNoChange,int,sorted,153256382435520,153256382455225,19705
WhileNeeded,int,sorted,153256382473466,153256382509678,36212
PassPerItem,int,sorted,153256382790611,153256642405987,259615376
UntilNoChange,int,sorted,153256642458519,153256642478089,19570
WhileNeeded,int,sorted,153256642497063,153256642513605,16542
PassPerItem,int,sorted,153256642924571,153256902915816,259991245
UntilNoChange,int,sorted,153256902979526,153256902999460,19934
WhileNeeded,int,sorted,153256903018107,153256903035457,17350
PassPerItem,int,sorted,153256903344405,153257163410926,260066521
UntilNoChange,int,sorted,153257163470116,153257163489800,19684
WhileNeeded,int,sorted,153257163508488,153257163530343,21855
PassPerItem,int,sorted,153257163784661,153257425880855,262096194
UntilNoChange,int,sorted,153257425952535,153257425972772,20237
WhileNeeded,int,sorted,153257425992393,153257426009400,17007
PassPerItem,int,sorted,153257426286167,153257686269843,259983676
UntilNoChange,int,sorted,153257686324826,153257686344311,19485
WhileNeeded,int,sorted,153257686363147,153257686379674,16527
PassPerItem,int,sorted,153257686638042,153257947260437,260622395
UntilNoChange,int,sorted,153257947350332,153257947374506,24174
WhileNeeded,int,sorted,153257947403937,153257947444102,40165
PassPerItem,int,sorted,153257947749530,153258210016730,262267200
UntilNoChange,int,sorted,153258210076217,153258210095679,19462
WhileNeeded,int,sorted,153258210116412,153258210133374,16962
PassPerItem,int,sorted,153258210385948,153258470347963,259962015
UntilNoChange,int,sorted,153258470404423,153258470424240,19817
WhileNeeded,int,sorted,153258470442818,153258470459229,16411
PassPerItem,int,sorted,153258470823483,153258731111321,260287838
UntilNoChange,int,sorted,153258731196289,153258731216718,20429
WhileNeeded,int,sorted,153258731246802,153258731264791,17989
PassPerItem,int,sorted,153258731542404,153258992161191,260618787
UntilNoChange,int,sorted,153258992217682,153258992236837,19155
WhileNeeded,int,sorted,153258992285076,153258992338456,53380
PassPerItem,int,sorted,153258992700046,153259252573704,259873658
UntilNoChange,int,sorted,153259252631753,153259252651434,19681
WhileNeeded,int,sorted,153259252670105,153259252687504,17399
PassPerItem,int,sorted,153259252953058,153259513706163,260753105
UntilNoChange,int,sorted,153259513757095,153259513776394,19299
WhileNeeded,int,sorted,153259513794277,153259513811635,17358
PassPerItem,int,sorted,153259514103026,153259774517944,260414918
UntilNoChange,int,sorted,153259774573848,153259774625584,51736
WhileNeeded,int,sorted,153259774649478,153259774675291,25813
PassPerItem,int,sorted,153259775035283,153260036325834,261290551
UntilNoChange,int,sorted,153260036381169,153260036400394,19225
WhileNeeded,int,sorted,153260036418106,153260036435929,17823
PassPerItem,int,sorted,153260036667882,153260296549216,259881334
UntilNoChange,int,sorted,153260296604810,153260296623609,18799
WhileNeeded,int,sorted,153260296642078,153260296661195,19117
PassPerItem,int,sorted,153260296942020,153260572947522,276005502
UntilNoChange,int,sorted,153260573006573,153260573026623,20050
WhileNeeded,int,sorted,153260573044840,153260573061701,16861
PassPerItem,int,sorted,153260573311015,153260835069824,261758809
UntilNoChange,int,sorted,153260835120069,153260835140176,20107
WhileNeeded,int,sorted,153260835158163,153260835180381,22218
PassPerItem,int,sorted,153260835471894,153261100711561,265239667
UntilNoChange,int,sorted,153261100769160,153261100823339,54179
WhileNeeded,int,sorted,153261100852455,153261100877972,25517
PassPerItem,int,sorted,153261101187673,153261365747861,264560188
UntilNoChange,int,sorted,153261365798839,153261365817960,19121
WhileNeeded,int,sorted,153261365836266,153261365853746,17480
PassPerItem,int,sorted,153261366138511,153261626543062,260404551
UntilNoChange,int,sorted,153261626607344,153261626627177,19833
WhileNeeded,int,sorted,153261626647800,153261626666640,18840
PassPerItem,int,sorted,153261626922711,153261888339287,261416576
UntilNoChange,int,sorted,153261888393060,153261888412010,18950
WhileNeeded,int,sorted,153261888429868,153261888450133,20265
PassPerItem,int,sorted,153261888713769,153262150292879,261579110
UntilNoChange,int,sorted,153262150356359,153262150375680,19321
WhileNeeded,int,sorted,153262150395091,153262150417421,22330
PassPerItem,int,sorted,153262150683027,153262414936284,264253257
UntilNoChange,int,sorted,153262414995187,153262415015209,20022
WhileNeeded,int,sorted,153262415035558,153262415053564,18006
PassPerItem,int,sorted,153262415309174,153262674589532,259280358
UntilNoChange,int,sorted,153262674644009,153262674663192,19183
WhileNeeded,int,sorted,153262674681888,153262674698689,16801
PassPerItem,int,sorted,153262674959152,153262936132164,261173012
UntilNoChange,int,sorted,153262936185454,153262936205679,20225
WhileNeeded,int,sorted,153262936224134,153262936241630,17496
PassPerItem,int,sorted,153262936616774,153263196913907,260297133
UntilNoChange,int,sorted,153263196969380,153263196988984,19604
WhileNeeded,int,sorted,153263197008391,153263197025850,17459
PassPerItem,int,sorted,153263197361042,153263458548178,261187136
UntilNoChange,int,sorted,153263458616671,153263458636500,19829
WhileNeeded,int,sorted,153263458655008,153263458691489,36481
PassPerItem,int,sorted,153263458979060,153263719034187,260055127
UntilNoChange,int,sorted,153263719084196,153263719136931,52735
WhileNeeded,int,sorted,153263719154307,153263719174897,20590
PassPerItem,int,sorted,153263719512226,153263980439629,260927403
UntilNoChange,int,sorted,153263980525395,153263980547766,22371
WhileNeeded,int,sorted,153263980566165,153263980596166,30001
PassPerItem,int,sorted,153263980947864,153264242365942,261418078
UntilNoChange,int,sorted,153264242426810,153264242445623,18813
WhileNeeded,int,sorted,153264242463133,153264242479974,16841
PassPerItem,int,sorted,153264242739185,153264503802717,261063532
UntilNoChange,int,sorted,153264503864620,153264503891997,27377
WhileNeeded,int,sorted,153264503915237,153264503939359,24122
PassPerItem,int,sorted,153264504288187,153264763861840,259573653
UntilNoChange,int,sorted,153264763926346,153264763945836,19490
WhileNeeded,int,sorted,153264763963376,153264763980007,16631
PassPerItem,int,sorted,153264764214892,153265025193749,260978857
UntilNoChange,int,sorted,153265025247116,153265025266264,19148
WhileNeeded,int,sorted,153265025285072,153265025301811,16739
PassPerItem,int,sorted,153265025582330,153265286578834,260996504
UntilNoChange,int,sorted,153265286626883,153265286646481,19598
WhileNeeded,int,sorted,153265286663779,153265286680797,17018
PassPerItem,int,sorted,153265286946622,153265547504787,260558165
UntilNoChange,int,sorted,153265547554932,153265547581295,26363
WhileNeeded,int,sorted,153265547605738,153265547625344,19606
PassPerItem,int,sorted,153265547950150,153265807406778,259456628
UntilNoChange,int,sorted,153265807473890,153265807501218,27328
WhileNeeded,int,sorted,153265807531907,153265807550597,18690
PassPerItem,int,sorted,153265807853180,153266068725210,260872030
UntilNoChange,int,sorted,153266068788039,153266068841253,53214
WhileNeeded,int,sorted,153266068872066,153266068931126,59060
PassPerItem,int,sorted,153266069232192,153266333694126,264461934
UntilNoChange,int,sorted,153266333745637,153266333772637,27000
WhileNeeded,int,sorted,153266333797099,153266333823664,26565
PassPerItem,int,sorted,153266334123425,153266592807398,258683973
UntilNoChange,int,sorted,153266592864935,153266592884907,19972
WhileNeeded,int,sorted,153266592904632,153266592921945,17313
PassPerItem,int,sorted,153266593192440,153266853595038,260402598
UntilNoChange,int,sorted,153266853640488,153266853660360,19872
WhileNeeded,int,sorted,153266853677030,153266853714969,37939
PassPerItem,int,sorted,153266853975958,153267113710918,259734960
UntilNoChange,int,sorted,153267113773078,153267113793193,20115
WhileNeeded,int,sorted,153267113810493,153267113828991,18498
PassPerItem,int,sorted,153267114108291,153267374846629,260738338
UntilNoChange,int,sorted,153267374907428,153267374927104,19676
WhileNeeded,int,sorted,153267374946038,153267374963531,17493
PassPerItem,int,sorted,153267375248738,153267635352508,260103770
UntilNoChange,int,sorted,153267635412499,153267635432573,20074
WhileNeeded,int,sorted,153267635450137,153267635467275,17138
PassPerItem,int,sorted,153267635776390,153267896569305,260792915
UntilNoChange,int,sorted,153267896617998,153267896637313,19315
WhileNeeded,int,sorted,153267896659076,153267896676742,17666
PassPerItem,int,sorted,153267896944296,153268156655431,259711135
UntilNoChange,int,sorted,153268156710339,153268156728943,18604
WhileNeeded,int,sorted,153268156747590,153268156785660,38070
PassPerItem,int,sorted,153268157054379,153268417719081,260664702
UntilNoChange,int,sorted,153268417770364,153268417790256,19892
WhileNeeded,int,sorted,153268417807240,153268417824580,17340
PassPerItem,int,sorted,153268418107900,153268678530787,260422887
UntilNoChange,int,sorted,153268678580483,153268678599205,18722
WhileNeeded,int,sorted,153268678617239,153268678654759,37520
PassPerItem,int,sorted,153268678936844,153268938396531,259459687
UntilNoChange,int,sorted,153268938458319,153268938477994,19675
WhileNeeded,int,sorted,153268938497342,153268938515277,17935
PassPerItem,int,sorted,153268938804006,153269209249263,270445257
UntilNoChange,int,sorted,153269209309592,153269209328387,18795
WhileNeeded,int,sorted,153269209345823,153269209362584,16761
PassPerItem,int,sorted,153269209622511,153269470762686,261140175
UntilNoChange,int,sorted,153269470828655,153269470848927,20272
WhileNeeded,int,sorted,153269470866767,153269470884587,17820
PassPerItem,int,sorted,153269471143251,153269731144208,260000957
UntilNoChange,int,sorted,153269731199987,153269731219154,19167
WhileNeeded,int,sorted,153269731236282,153269731253153,16871
PassPerItem,int,sorted,153269731531555,153269993404867,261873312
UntilNoChange,int,sorted,153269993474268,153269993494573,20305
WhileNeeded,int,sorted,153269993511381,153269993531438,20057
PassPerItem,int,sorted,153269993852286,153270254496818,260644532
UntilNoChange,int,sorted,153270254549549,153270254576682,27133
