ALGORITHM,ELEMENT ARRAY TYPE,ARRAY ORDER,START TIME,END TIME,ELAPSED TIME
PassPerItem,Double,partSorted,153040991182977,153040995186754,4003777
UntilNoChange,Double,partSorted,153040995220249,153041000278314,5058065
WhileNeeded,Double,partSorted,153041000307487,153041003237139,2929652
PassPerItem,Double,partSorted,153041003361997,153041007777295,4415298
UntilNoChange,Double,partSorted,153041007814031,153041012766234,4952203
WhileNeeded,Double,partSorted,153041012801085,153041015642545,2841460
PassPerItem,Double,partSorted,153041015735319,153041021294058,5558739
UntilNoChange,Double,partSorted,153041021340231,153041026540980,5200749
WhileNeeded,Double,partSorted,153041026588184,153041029464297,2876113
PassPerItem,Double,partSorted,153041029583833,153041034077675,4493842
UntilNoChange,Double,partSorted,153041034125683,153041040226665,6100982
WhileNeeded,Double,partSorted,153041040273632,153041044337562,4063930
PassPerItem,Double,partSorted,153041044443319,153041048861427,4418108
UntilNoChange,Double,partSorted,153041048902767,153041053829266,4926499
WhileNeeded,Double,partSorted,153041053870781,153041057118803,3248022
PassPerItem,Double,partSorted,153041057205058,153041061580018,4374960
UntilNoChange,Double,partSorted,153041061613523,153041067860752,6247229
WhileNeeded,Double,partSorted,153041067924347,153041070801901,2877554
PassPerItem,Double,partSorted,153041070895184,153041075261399,4366215
UntilNoChange,Double,partSorted,153041075300898,153041080336133,5035235
WhileNeeded,Double,partSorted,153041080383164,153041083311654,2928490
PassPerItem,Double,partSorted,153041083394958,153041087885367,4490409
UntilNoChange,Double,partSorted,153041087930980,153041093131848,5200868
WhileNeeded,Double,partSorted,153041093175351,153041096160430,2985079
PassPerItem,Double,partSorted,153041096249730,153041101265692,5015962
UntilNoChange,Double,partSorted,153041101339040,153041108024640,6685600
WhileNeeded,Double,partSorted,153041108072994,153041111655759,3582765
PassPerItem,Double,partSorted,153041111768145,153041117072248,5304103
UntilNoChange,Double,partSorted,153041117128422,153041121971765,4843343
WhileNeeded,Double,partSorted,153041122021451,153041124835788,2814337
PassPerItem,Double,partSorted,153041124915365,153041129360909,4445544
UntilNoChange,Double,partSorted,153041129401448,153041134258319,4856871
WhileNeeded,Double,partSorted,153041134293956,153041137137656,2843700
PassPerItem,Double,partSorted,153041137192799,153041141522624,4329825
UntilNoChange,Double,partSorted,153041141544198,153041146581721,5037523
WhileNeeded,Double,partSorted,153041146603286,153041149442157,2838871
PassPerItem,Double,partSorted,153041149489180,153041156786456,7297276
UntilNoChange,Double,partSorted,153041156864080,153041161743571,4879491
WhileNeeded,Double,partSorted,153041161786098,153041164645032,2858934
PassPerItem,Double,partSorted,153041164708443,153041169136942,4428499
UntilNoChange,Double,partSorted,153041169172761,153041174053023,4880262
WhileNeeded,Double,partSorted,153041174084333,153041176912560,2828227
PassPerItem,Double,partSorted,153041176977022,153041181361067,4384045
UntilNoChange,Double,partSorted,153041181390464,153041186224556,4834092
WhileNeeded,Double,partSorted,153041186251492,153041189073722,2822230
PassPerItem,Double,partSorted,153041189128868,153041193511096,4382228
UntilNoChange,Double,partSorted,153041193544040,153041198497027,4952987
WhileNeeded,Double,partSorted,153041198522938,153041201352096,2829158
PassPerItem,Double,partSorted,153041201412046,153041207040629,5628583
UntilNoChange,Double,partSorted,153041207080418,153041211754211,4673793
WhileNeeded,Double,partSorted,153041211788914,153041214555783,2766869
PassPerItem,Double,partSorted,153041214621028,153041218973899,4352871
UntilNoChange,Double,partSorted,153041218999288,153041223961513,4962225
WhileNeeded,Double,partSorted,153041223995058,153041227707224,3712166
PassPerItem,Double,partSorted,153041228404316,153041232797010,4392694
UntilNoChange,Double,partSorted,153041232828805,153041237699046,4870241
WhileNeeded,Double,partSorted,153041237726131,153041240531657,2805526
PassPerItem,Double,partSorted,153041240598476,153041245057082,4458606
UntilNoChange,Double,partSorted,153041245086152,153041250291020,5204868
WhileNeeded,Double,partSorted,153041250332943,153041253261338,2928395
PassPerItem,Double,partSorted,153041253324369,153041259560938,6236569
UntilNoChange,Double,partSorted,153041259595234,153041264709284,5114050
WhileNeeded,Double,partSorted,153041264734280,153041267558017,2823737
PassPerItem,Double,partSorted,153041267625754,153041271955200,4329446
UntilNoChange,Double,partSorted,153041271977652,153041276680127,4702475
WhileNeeded,Double,partSorted,153041276717505,153041279519008,2801503
PassPerItem,Double,partSorted,153041279577151,153041283890713,4313562
UntilNoChange,Double,partSorted,153041283915113,153041288724552,4809439
WhileNeeded,Double,partSorted,153041288751642,153041291537190,2785548
PassPerItem,Double,partSorted,153041291591521,153041295903739,4312218
UntilNoChange,Double,partSorted,153041295931858,153041300614547,4682689
WhileNeeded,Double,partSorted,153041300638542,153041303424250,2785708
PassPerItem,Double,partSorted,153041303497557,153041307952798,4455241
UntilNoChange,Double,partSorted,153041307987251,153041313064981,5077730
WhileNeeded,Double,partSorted,153041313702068,153041316618668,2916600
PassPerItem,Double,partSorted,153041316699806,153041321136093,4436287
UntilNoChange,Double,partSorted,153041321168375,153041326398039,5229664
WhileNeeded,Double,partSorted,153041326427809,153041329388400,2960591
PassPerItem,Double,partSorted,153041329464646,153041333902999,4438353
UntilNoChange,Double,partSorted,153041333933868,153041339034349,5100481
WhileNeeded,Double,partSorted,153041339081310,153041342006795,2925485
PassPerItem,Double,partSorted,153041342083436,153041346483761,4400325
UntilNoChange,Double,partSorted,153041346512967,153041351606775,5093808
WhileNeeded,Double,partSorted,153041351638446,153041354539286,2900840
PassPerItem,Double,partSorted,153041354606195,153041359026384,4420189
UntilNoChange,Double,partSorted,153041359061461,153041364031117,4969656
WhileNeeded,Double,partSorted,153041364058350,153041366938056,2879706
PassPerItem,Double,partSorted,153041367005190,153041371442383,4437193
UntilNoChange,Double,partSorted,153041371474092,153041376712231,5238139
WhileNeeded,Double,partSorted,153041376745294,153041379785241,3039947
PassPerItem,Double,partSorted,153041379857905,153041384387649,4529744
UntilNoChange,Double,partSorted,153041384424910,153041389514920,5090010
WhileNeeded,Double,partSorted,153041389547577,153041392429985,2882408
PassPerItem,Double,partSorted,153041392492477,153041397073186,4580709
UntilNoChange,Double,partSorted,153041397107854,153041402045665,4937811
WhileNeeded,Double,partSorted,153041402086094,153041405002252,2916158
PassPerItem,Double,partSorted,153041405068754,153041409504584,4435830
UntilNoChange,Double,partSorted,153041409536599,153041414397728,4861129
WhileNeeded,Double,partSorted,153041414430907,153041417349516,2918609
PassPerItem,Double,partSorted,153041417413815,153041421874488,4460673
UntilNoChange,Double,partSorted,153041421906411,153041426743943,4837532
WhileNeeded,Double,partSorted,153041426773930,153041429638550,2864620
PassPerItem,Double,partSorted,153041429703029,153041434092351,4389322
UntilNoChange,Double,partSorted,153041434123231,153041442345061,8221830
WhileNeeded,Double,partSorted,153041442377319,153041446822614,4445295
PassPerItem,Double,partSorted,153041446904118,153041452777588,5873470
UntilNoChange,Double,partSorted,153041452807275,153041457709692,4902417
WhileNeeded,Double,partSorted,153041457735584,153041460602200,2866616
PassPerItem,Double,partSorted,153041460685187,153041468325782,7640595
UntilNoChange,Double,partSorted,153041468360865,153041475954382,7593517
WhileNeeded,Double,partSorted,153041475992664,153041479224161,3231497
PassPerItem,Double,partSorted,153041479291959,153041483525749,4233790
UntilNoChange,Double,partSorted,153041483553067,153041489245098,5692031
WhileNeeded,Double,partSorted,153041489290135,153041492199946,2909811
PassPerItem,Double,partSorted,153041492277645,153041496679786,4402141
UntilNoChange,Double,partSorted,153041496710151,153041501593828,4883677
WhileNeeded,Double,partSorted,153041501624394,153041504481663,2857269
PassPerItem,Double,partSorted,153041504554808,153041508953514,4398706
UntilNoChange,Double,partSorted,153041508982103,153041513790692,4808589
WhileNeeded,Double,partSorted,153041513820927,153041516694483,2873556
PassPerItem,Double,partSorted,153041516753914,153041521227888,4473974
UntilNoChange,Double,partSorted,153041521261608,153041526322745,5061137
WhileNeeded,Double,partSorted,153041526355544,153041529336963,2981419
PassPerItem,Double,partSorted,153041529421135,153041533873096,4451961
UntilNoChange,Double,partSorted,153041533904350,153041538793612,4889262
WhileNeeded,Double,partSorted,153041538822139,153041541722669,2900530
PassPerItem,Double,partSorted,153041541792734,153041546198251,4405517
UntilNoChange,Double,partSorted,153041546230284,153041551323388,5093104
WhileNeeded,Double,partSorted,153041551356918,153041555272744,3915826
PassPerItem,Double,partSorted,153041555368785,153041559837058,4468273
UntilNoChange,Double,partSorted,153041559869141,153041564845772,4976631
WhileNeeded,Double,partSorted,153041564875975,153041567846936,2970961
PassPerItem,Double,partSorted,153041567918263,153041572328882,4410619
UntilNoChange,Double,partSorted,153041572358863,153041577269294,4910431
WhileNeeded,Double,partSorted,153041577298441,153041580244462,2946021
PassPerItem,Double,partSorted,153041580315072,153041584724399,4409327
UntilNoChange,Double,partSorted,153041584756276,153041589790945,5034669
WhileNeeded,Double,partSorted,153041589818045,153041592731460,2913415
PassPerItem,Double,partSorted,153041592794554,153041597253293,4458739
UntilNoChange,Double,partSorted,153041597284795,153041602271548,4986753
WhileNeeded,Double,partSorted,153041602302446,153041605190165,2887719
PassPerItem,Double,partSorted,153041605247966,153041609676874,4428908
UntilNoChange,Double,partSorted,153041609704165,153041614675862,4971697
WhileNeeded,Double,partSorted,153041614707235,153041617584079,2876844
PassPerItem,Double,partSorted,153041617659639,153041622072199,4412560
UntilNoChange,Double,partSorted,153041622100742,153041627254354,5153612
WhileNeeded,Double,partSorted,153041627288660,153041630223672,2935012
PassPerItem,Double,partSorted,153041630296726,153041634719078,4422352
UntilNoChange,Double,partSorted,153041634747968,153041639711165,4963197
WhileNeeded,Double,partSorted,153041639740423,153041642657760,2917337
PassPerItem,Double,partSorted,153041642728498,153041647143548,4415050
UntilNoChange,Double,partSorted,153041647174702,153041651994516,4819814
WhileNeeded,Double,partSorted,153041652032646,153041654924872,2892226
PassPerItem,Double,partSorted,153041654995519,153041659408833,4413314
UntilNoChange,Double,partSorted,153041659439942,153041664643781,5203839
WhileNeeded,Double,partSorted,153041664673740,153041667594844,2921104
PassPerItem,Double,partSorted,153041667662582,153041672119848,4457266
UntilNoChange,Double,partSorted,153041672154242,153041677072277,4918035
WhileNeeded,Double,partSorted,153041677105274,153041679989395,2884121
PassPerItem,Double,partSorted,153041680057993,153041684509630,4451637
UntilNoChange,Double,partSorted,153041684537082,153041689607673,5070591
WhileNeeded,Double,partSorted,153041689636785,153041692510068,2873283
PassPerItem,Double,partSorted,153041692586507,153041697025107,4438600
UntilNoChange,Double,partSorted,153041697055540,153041702028423,4972883
WhileNeeded,Double,partSorted,153041702059812,153041704972066,2912254
PassPerItem,Double,partSorted,153041705065315,153041709503297,4437982
UntilNoChange,Double,partSorted,153041709537154,153041714519494,4982340
WhileNeeded,Double,partSorted,153041714549536,153041717470207,2920671
PassPerItem,Double,partSorted,153041717534738,153041724184123,6649385
UntilNoChange,Double,partSorted,153041724224838,153041731669612,7444774
WhileNeeded,Double,partSorted,153041731716926,153041735271123,3554197
PassPerItem,Double,partSorted,153041735354026,153041742481603,7127577
UntilNoChange,Double,partSorted,153041742514418,153041747557406,5042988
WhileNeeded,Double,partSorted,153041747588140,153041750523287,2935147
PassPerItem,Double,partSorted,153041750589218,153041754948622,4359404
UntilNoChange,Double,partSorted,153041754976611,153041759906594,4929983
WhileNeeded,Double,partSorted,153041759941629,153041762758788,2817159
PassPerItem,Double,partSorted,153041762814500,153041767316701,4502201
UntilNoChange,Double,partSorted,153041767351631,153041772306081,4954450
WhileNeeded,Double,partSorted,153041772350017,153041775269749,2919732
PassPerItem,Double,partSorted,153041775331515,153041779789474,4457959
UntilNoChange,Double,partSorted,153041779825744,153041784762719,4936975
WhileNeeded,Double,partSorted,153041784799496,153041787596404,2796908
PassPerItem,Double,partSorted,153041787654095,153041792179674,4525579
UntilNoChange,Double,partSorted,153041792216461,153041797357382,5140921
WhileNeeded,Double,partSorted,153041797388731,153041800343228,2954497
PassPerItem,Double,partSorted,153041800415871,153041804852960,4437089
UntilNoChange,Double,partSorted,153041804884393,153041809803688,4919295
WhileNeeded,Double,partSorted,153041809838632,153041812744600,2905968
PassPerItem,Double,partSorted,153041812801389,153041817310924,4509535
UntilNoChange,Double,partSorted,153041817342850,153041822326374,4983524
WhileNeeded,Double,partSorted,153041822356409,153041825220768,2864359
PassPerItem,Double,partSorted,153041825274289,153041829747892,4473603
UntilNoChange,Double,partSorted,153041829780241,153041834757213,4976972
WhileNeeded,Double,partSorted,153041834788202,153041837686427,2898225
PassPerItem,Double,partSorted,153041837740162,153041842192814,4452652
UntilNoChange,Double,partSorted,153041842223113,153041847255506,5032393
WhileNeeded,Double,partSorted,153041847284905,153041850229162,2944257
PassPerItem,Double,partSorted,153041850290884,153041854707075,4416191
UntilNoChange,Double,partSorted,153041854735843,153041859863085,5127242
WhileNeeded,Double,partSorted,153041859892402,153041862778628,2886226
PassPerItem,Double,partSorted,153041862831346,153041867215961,4384615
UntilNoChange,Double,partSorted,153041867253309,153041872062791,4809482
WhileNeeded,Double,partSorted,153041872089280,153041874883948,2794668
PassPerItem,Double,partSorted,153041874936384,153041879306905,4370521
UntilNoChange,Double,partSorted,153041879336836,153041884275124,4938288
WhileNeeded,Double,partSorted,153041884297505,153041887219186,2921681
